,species,genus,subfamily,family,order,Match,Maximum Possible
127,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,43,126
128,Hylobates moloch,Hylobates,,Hylobatidae,Primates,43,126
129,Pipistrellus kuhlii,Pipistrellus,,Vespertilionidae,Chiroptera,43,126
130,Cricetulus griseus,Cricetulus,Cricetinae,Cricetidae,Rodentia,43,126
131,Pan troglodytes,Pan,Homininae,Hominidae,Primates,43,126
132,Eubalaena glacialis,Eubalaena,,Balaenidae,Artiodactyla,43,126
133,Suncus etruscus,Suncus,Crocidurinae,Soricidae,Eulipotyphla,43,126
134,Meriones unguiculatus,Meriones,Gerbillinae,Muridae,Rodentia,43,126
135,Lemur catta,Lemur,,Lemuridae,Primates,43,126
136,Symphalangus syndactylus,Symphalangus,,Hylobatidae,Primates,43,126
137,Peromyscus leucopus,Peromyscus,Neotominae,Cricetidae,Rodentia,43,126
138,Myotis lucifugus,Myotis,,Vespertilionidae,Chiroptera,42,126
139,Sus scrofa,Sus,,Suidae,Artiodactyla,42,126
140,Pongo pygmaeus,Pongo,Ponginae,Hominidae,Primates,42,126
141,Phyllostomus discolor,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,42,126
142,Trachypithecus francoisi,Trachypithecus,Colobinae,Cercopithecidae,Primates,42,126
143,Oryctolagus cuniculus,Oryctolagus,,Leporidae,Lagomorpha,42,126
144,Colobus angolensis palliatus,Colobus,Colobinae,Cercopithecidae,Primates,42,126
145,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,42,126
146,Pongo abelii,Pongo,Ponginae,Hominidae,Primates,42,126
147,Onychomys torridus,Onychomys,Neotominae,Cricetidae,Rodentia,42,126
148,Rhinopithecus roxellana,Rhinopithecus,Colobinae,Cercopithecidae,Primates,42,126
149,Desmodus rotundus,Desmodus,Desmodontinae,Phyllostomidae,Chiroptera,42,126
150,Jaculus jaculus,Jaculus,Dipodinae,Dipodidae,Rodentia,42,126
151,Peromyscus californicus insignis,Peromyscus,Neotominae,Cricetidae,Rodentia,42,126
152,Mandrillus leucophaeus,Mandrillus,Cercopithecinae,Cercopithecidae,Primates,42,126
153,Rhinopithecus bieti,Rhinopithecus,Colobinae,Cercopithecidae,Primates,42,126
154,Sus scrofa domesticus,Sus,,Suidae,Artiodactyla,42,126
155,Nannospalax galili,Nannospalax,Spalacinae,Spalacidae,Rodentia,42,126
156,Choloepus didactylus,Choloepus,,Megalonychidae,Pilosa,42,126
157,Cercocebus atys,Cercocebus,Cercopithecinae,Cercopithecidae,Primates,42,126
158,Papio anubis,Papio,Cercopithecinae,Cercopithecidae,Primates,42,126
159,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,42,126
160,Theropithecus gelada,Theropithecus,Cercopithecinae,Cercopithecidae,Primates,42,126
161,Myotis myotis,Myotis,,Vespertilionidae,Chiroptera,42,126
162,Ochotona princeps,Ochotona,,Ochotonidae,Lagomorpha,41,126
163,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,41,126
164,Talpa occidentalis,Talpa,,Talpidae,Eulipotyphla,41,126
165,Myotis daubentonii,Myotis,,Vespertilionidae,Chiroptera,41,126
166,Lepus europaeus,Lepus,,Leporidae,Lagomorpha,41,126
167,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,41,126
168,Nycticebus coucang,Nycticebus,,Lorisidae,Primates,41,126
169,Phyllostomus hastatus,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,41,126
170,Pteronotus parnellii mesoamericanus,Pteronotus,,Mormoopidae,Chiroptera,41,126
171,Peromyscus maniculatus bairdii,Peromyscus,Neotominae,Cricetidae,Rodentia,41,126
172,Microtus ochrogaster,Microtus,Arvicolinae,Cricetidae,Rodentia,40,126
173,Otolemur garnettii,Otolemur,,Galagidae,Primates,40,126
174,Orcinus orca,Orcinus,,Delphinidae,Artiodactyla,40,126
175,Fukomys damarensis,Fukomys,,Bathyergidae,Rodentia,40,126
176,Loxodonta africana,Loxodonta,,Elephantidae,Proboscidea,40,126
177,Condylura cristata,Condylura,,Talpidae,Eulipotyphla,40,126
178,Arvicola amphibius,Arvicola,Arvicolinae,Cricetidae,Rodentia,40,126
179,Myodes glareolus,Myodes,Arvicolinae,Cricetidae,Rodentia,40,126
180,Microtus fortis,Microtus,Arvicolinae,Cricetidae,Rodentia,40,126
181,Chinchilla lanigera,Chinchilla,,Chinchillidae,Rodentia,40,126
182,Microtus oregoni,Microtus,Arvicolinae,Cricetidae,Rodentia,39,126
183,Ornithorhynchus anatinus,Ornithorhynchus,,Ornithorhynchidae,Monotremata,39,126
184,Chionomys nivalis,Chionomys,Arvicolinae,Cricetidae,Rodentia,39,126
185,Tachyglossus aculeatus,Tachyglossus,,Tachyglossidae,Monotremata,39,126
186,Globicephala melas,Globicephala,,Delphinidae,Artiodactyla,39,126
187,Ochotona curzoniae,Ochotona,,Ochotonidae,Lagomorpha,39,126
188,Tursiops truncatus,Tursiops,,Delphinidae,Artiodactyla,39,126
189,Delphinus delphis,Delphinus,,Delphinidae,Artiodactyla,39,126
190,Lagenorhynchus albirostris,Lagenorhynchus,,Delphinidae,Artiodactyla,39,126
191,Rhinolophus sinicus,Rhinolophus,Rhinolophinae,Rhinolophidae,Chiroptera,39,126
192,Acomys russatus,Acomys,Deomyinae,Muridae,Rodentia,39,126
193,Lagenorhynchus obliquidens,Lagenorhynchus,,Delphinidae,Artiodactyla,39,126
194,Elephas maximus indicus,Elephas,,Elephantidae,Proboscidea,39,126
195,Galeopterus variegatus,Galeopterus,,Cynocephalidae,Dermoptera,39,126
196,Molossus molossus,Molossus,,Molossidae,Chiroptera,39,126
197,Octodon degus,Octodon,,Octodontidae,Rodentia,38,126
198,Cynocephalus volans,Cynocephalus,,Cynocephalidae,Dermoptera,38,126
199,Miniopterus natalensis,Miniopterus,,Miniopteridae,Chiroptera,37,126
200,Dromiciops gliroides,Dromiciops,,Microbiotheriidae,Microbiotheria,37,126
201,Monodelphis domestica,Monodelphis,Didelphinae,Didelphidae,Didelphimorphia,36,126
202,Vombatus ursinus,Vombatus,,Vombatidae,Diprotodontia,36,126
203,Trichosurus vulpecula,Trichosurus,,Phalangeridae,Diprotodontia,36,126
204,Sarcophilus harrisii,Sarcophilus,,Dasyuridae,Dasyuromorphia,36,126
205,Echinops telfairi,Echinops,Tenrecinae,Tenrecidae,,36,126
206,Mesoplodon densirostris,Mesoplodon,,Ziphiidae,Artiodactyla,36,126
207,Phascolarctos cinereus,Phascolarctos,,Phascolarctidae,Diprotodontia,35,126
208,Cavia porcellus,Cavia,,Caviidae,Rodentia,35,126
209,Dasypus novemcinctus,Dasypus,,Dasypodidae,Cingulata,35,126
210,Antechinus flavipes,Antechinus,,Dasyuridae,Dasyuromorphia,33,126
